Symbol,MvN,PTvN,PTvAK,AKvN,MvAK
TAF12,0,0,0,0,0
ENOX1,0,0,0,0,0
TNFSF11,0,0,0,0,0
MTRF1,0,0,0,0,0
DNAJC15,1,0,0,0,0
PROSER1,0,0,0,0,0
UFM1,0,0,0,0,0
WBP4,0,0,0,0,0
ELF1,0,0,0,0,0
SMAD9,0,0,0,0,0
HSPH1,0,0,0,0,0
KBTBD7,0,0,0,0,0
ALG5,0,0,0,0,0
EXOSC8,0,0,0,0,0
ETF1,0,0,0,0,0
TGFBI,0,0,0,0,0
FAM53C,0,0,0,0,0
SIL1,0,0,0,0,0
PAIP2,0,0,0,0,0
KDM3B,0,0,0,0,0
EGR1,0,0,0,0,1
SERP1,0,0,0,0,0
PLS1,0,0,0,0,0
ZFP30,0,0,0,0,0
NR2C1,0,0,0,0,0
UTP20,0,0,0,0,0
TMPO,0,0,0,0,0
ARL1,0,0,0,0,0
GLT8D2,0,0,0,0,0
MTERF2,0,0,0,0,0
SOCS2,0,0,0,0,1
NFYB,0,0,0,0,0
CCDC53,0,0,0,0,0
APAF1,0,0,0,0,0
DUSP4,0,0,0,0,0
CLU,1,1,1,0,0
TNFRSF10B,1,0,0,0,0
SORBS3,0,0,0,0,0
PTK2B,0,0,0,0,0
ADRA1A,0,1,1,0,0
PPP3CC,0,0,0,0,0
PDLIM2,1,0,0,0,1
EPHX2,1,1,0,0,1
RNF170,0,0,0,0,0
UBIAD1,0,0,0,0,0
TARDBP,0,0,0,0,0
TNFRSF8,0,0,0,0,0
ZNF706,0,0,0,0,0
LYPLA1,0,0,0,0,0
CRISPLD1,0,0,0,0,0
COPS5,0,0,0,0,0
RDH10,0,0,0,0,0
AKAP1,0,0,0,0,0
COIL,0,0,0,0,0
TRIM25,0,0,0,0,0
SCPEP1,0,0,0,0,0
SPOP,0,0,0,0,0
TBX2,1,0,0,0,0
SLC35B1,0,0,0,0,0
FAM117A,0,0,0,0,0
NCAPH,1,1,0,0,0
LRAT,0,1,0,0,0
KIAA0922,0,0,0,0,0
MND1,1,0,0,0,0
TRIM6,1,0,0,0,0
ABCC11,0,0,0,0,0
PAPD5,0,0,0,0,0
ADCY7,0,0,0,0,0
CEP89,0,0,0,0,0
TSHZ3,0,0,0,0,0
ECHDC2,0,0,0,0,0
PLBD1,1,0,0,0,1
PYROXD1,0,0,0,0,0
KCNJ8,0,0,0,0,0
BCL2L14,1,1,0,1,0
PSPC1,0,0,0,0,0
ZNF549,0,0,0,0,0
ZSCAN18,0,1,0,0,0
ZNF211,0,0,0,0,0
PDZRN3,0,1,0,0,0
RNF2,0,0,0,0,0
TRMT1L,0,0,0,0,0
SEC22A,0,0,0,0,0
CSTA,0,0,0,0,1
POPDC2,0,0,0,0,0
B4GALT4,0,0,0,0,0
NAA50,0,0,0,0,0
CD80,1,1,1,0,0
KIF18A,1,0,0,0,0
DESI2,0,0,0,0,0
MAPK8IP1,0,0,0,0,0
CRY2,0,0,0,0,0
PEX16,0,0,0,0,0
DEPDC7,1,0,0,0,0
CAT,1,0,0,0,1
PILRB,0,0,0,0,0
ZMYM2,0,0,0,0,0
GJB6,0,1,0,1,0
GJA3,0,0,0,0,1
TBC1D15,0,0,0,0,0
ADGRB2,0,0,0,0,0
ZCCHC17,0,0,0,0,0
FABP3,0,0,0,0,0
KHDRBS1,0,0,0,0,0
TMEM39B,0,0,0,0,0
CCRL2,0,0,0,0,0
CCR2,1,0,0,0,0
POLR3GL,0,0,0,0,0
TNFSF10,0,0,0,0,0
ZNF639,0,0,0,0,0
PIK3CA,0,0,0,0,0
PDS5A,0,0,0,0,0
TMEM156,0,0,0,0,0
LIAS,0,0,0,0,0
CPXM2,0,0,0,0,0
TMEM54,0,0,0,0,0
ZSCAN20,0,0,0,0,0
CSMD2,1,0,0,0,0
LRIF1,0,0,0,0,0
TMIGD3,0,0,0,0,0
CLCC1,0,0,0,0,0
GPSM2,0,0,0,0,0
GTDC1,0,0,0,0,0
CXCR4,0,0,0,0,0
ZRANB3,0,0,0,0,0
ACVR2A,1,0,0,0,0
POLK,0,0,0,0,0
FLT3,1,0,0,0,0
RPL21,0,0,0,0,0
MTIF3,0,0,0,0,0
GTF3A,0,0,0,0,0
RASL11A,0,0,0,0,0
UBL3,0,0,0,0,0
FYTTD1,0,0,0,0,0
MTERF4,0,0,0,0,0
XPNPEP2,1,1,1,1,0
SASH3,0,0,0,0,0
OCRL,0,0,0,0,0
PAEP,0,0,0,0,0
MRPS2,0,0,0,0,0
FMOD,0,0,0,0,0
LAX1,0,0,0,0,0
KIAA1191,0,0,0,0,0
COPA,0,0,0,0,0
CD244,0,0,0,0,0
LY9,0,0,0,0,0
HS3ST2,0,0,0,0,0
RBBP6,0,0,0,0,0
ZC3H7A,0,0,0,0,0
SERAC1,0,0,0,0,0
ANXA11,0,0,0,0,0
LDB3,0,1,0,0,0
FAM35A,0,0,0,0,0
FAM213A,0,0,0,0,0
ZNF205,0,0,0,0,0
NAA60,0,0,0,0,0
RPL5,0,0,0,0,0
ODF2L,0,0,0,0,0
PTGFR,1,1,0,1,0
TRMT13,0,0,0,0,0
LRRC39,0,0,0,0,0
RWDD3,0,0,0,0,0
ZNF644,0,0,0,0,0
CCDC18,0,0,0,0,0
RPAP2,0,0,0,0,0
PQLC1,0,0,0,0,0
BBS9,0,0,0,0,0
PMS2,0,0,0,0,0
ZMIZ2,0,0,0,0,0
SEPT7,0,0,0,0,0
EEPD1,0,0,0,0,0
KLHL7,0,0,0,0,0
HERPUD2,0,0,0,0,0
CBX3,0,0,0,0,0
HNRNPA2B1,0,0,0,0,0
WIPF3,0,0,0,0,0
FAM126A,0,0,0,0,0
HOXA7,0,0,0,0,0
INHBA,1,1,1,0,1
FKBP9,0,0,0,0,0
NT5C3A,0,0,0,0,0
ARL4A,0,0,0,0,0
CCZ1,0,0,0,0,0
POLM,0,0,0,0,0
RAMP3,0,0,0,0,0
MRM2,0,0,0,0,0
TWIST1,0,0,0,0,0
SMU1,0,0,0,0,0
GLIPR2,0,0,0,0,0
SLC25A51,0,0,0,0,0
CLTA,0,0,0,0,0
RECK,1,1,0,0,0
ACO1,0,0,0,0,0
PHF24,1,0,0,0,1
DCAF10,0,0,0,0,0
CNTFR,0,1,1,0,0
KIAA1549,0,0,0,0,0
TRIM24,0,0,0,0,0
C7orf49,0,0,0,0,0
CALD1,0,0,0,0,0
PLAU,1,1,0,0,0
SRGN,0,0,0,0,0
CHST3,0,0,0,0,0
BICC1,0,0,0,0,0
CISD1,0,0,0,0,0
EGR2,0,1,0,0,0
ECD,0,0,0,0,0
P4HA1,0,0,0,0,1
SLC25A16,0,0,0,0,0
ZWINT,0,0,0,0,0
VPS26A,0,0,0,0,0
RBM19,0,0,0,0,0
CIT,0,0,0,0,0
IFT81,0,0,0,0,0
ACADS,0,0,0,0,0
HVCN1,0,0,0,0,0
DDX54,0,0,0,0,0
MED13L,0,0,0,0,0
CDKN2C,0,0,0,0,0
RNF11,0,0,0,0,0
RASSF8,0,0,0,0,0
BHLHE41,0,0,0,0,0
SSPN,0,0,0,0,0
ITPR2,0,0,0,0,0
CCDC91,0,0,0,0,0
WWP1,0,0,0,0,0
ACOT9,0,0,0,0,0
PRDX4,0,0,0,0,0
DDX39A,0,0,0,0,0
PKN1,0,0,0,0,0
C19orf43,0,0,0,0,0
ADGRE5,0,0,0,0,1
WDR83,0,0,0,0,0
GIPC1,0,0,0,0,0
SPRYD7,0,0,0,0,0
EBPL,0,0,0,0,0
ATP7B,0,0,0,0,0
ZC3H13,0,0,0,0,0
GUCY1B2,0,0,0,0,0
NLN,0,0,0,0,0
CENPK,0,0,0,0,1
OPTN,0,0,0,0,0
ITIH5,1,1,0,0,0
ATF1,0,0,0,0,0
TSFM,0,0,0,0,0
ARHGAP9,0,0,0,0,0
NCKAP1L,0,0,0,0,0
MMP19,0,0,0,0,0
PFDN5,0,0,0,0,0
SPATS2,0,0,0,0,0
ORMDL2,0,0,0,0,0
NR4A1,0,0,0,0,1
PDE1B,0,0,0,0,0
HOXC13,1,0,0,0,1
CDK2,0,0,0,0,0
LRP1,0,0,0,0,0
HOXC11,0,0,0,0,0
ATG101,0,0,0,0,0
NFE2,1,0,0,0,1
IKZF4,0,0,0,0,0
SMUG1,0,0,0,0,0
TUBA1B,0,0,0,0,0
METTL21B,0,0,0,0,0
KBTBD4,0,0,0,0,0
SARDH,0,0,0,0,0
ATPAF1,0,0,0,0,0
STIL,0,0,0,0,0
HJURP,1,0,0,0,0
IL13RA2,0,0,0,0,0
COL10A1,1,1,1,0,1
AMD1,0,0,0,0,0
NDUFAF4,0,0,0,0,0
USP45,0,0,0,0,0
PLP1,1,1,1,0,0
MORF4L2,0,0,0,0,0
RAB9B,1,1,0,0,0
NRK,0,1,0,0,0
FAM199X,0,0,0,0,0
RAB9A,0,0,0,0,0
METTL8,0,0,0,0,0
TTC21B,0,0,0,0,0
NMI,0,0,0,0,0
TNFAIP6,1,0,1,0,0
ACVR1C,0,0,0,0,0
BAZ2B,0,0,0,0,0
SLC36A1,0,0,0,0,0
LPGAT1,0,0,0,0,0
BATF3,0,0,0,0,0
G0S2,0,0,0,0,0
KCNJ2,0,0,0,0,0
RAP2C,0,0,0,0,0
EXOSC9,0,0,0,0,0
PLA2G12A,0,0,0,0,0
B9D2,0,0,0,0,0
COQ8B,0,0,0,0,0
PFKFB2,0,0,0,0,0
ZNF137P,0,0,0,0,0
RAB38,0,0,0,0,0
AGO2,0,0,0,0,0
MXD4,0,0,0,0,0
PMS2P5,0,0,0,0,0
CKS2,0,0,0,0,0
DAW1,0,1,0,0,0
ACSL3,0,0,0,0,0
CHPF,1,0,0,0,1
DNPEP,0,0,0,0,0
MOGAT1,0,1,1,0,0
OBSL1,0,0,0,0,0
FAM124B,0,0,0,0,0
SLC12A4,0,0,0,0,0
ENKD1,0,0,0,0,0
FAM210B,0,0,0,0,0
PI3,0,1,0,1,0
SNX21,1,0,0,0,0
SLPI,1,1,0,1,0
WFDC3,1,1,1,0,0
TTPAL,0,0,0,0,0
PREX1,0,0,0,0,0
KCNS1,0,0,0,0,0
ARHGAP40,1,1,0,0,1
SDC4,0,0,0,0,0
NCOA3,0,0,0,0,0
PIGT,0,0,0,0,0
MATN4,0,1,0,1,0
NCOA5,0,0,0,0,0
VAPB,0,0,0,0,0
PARD6B,0,0,0,0,0
ATP5E,0,0,0,0,0
CHD6,0,0,0,0,0
PLCG1,0,0,0,0,0
TOX2,0,0,0,0,0
SRSF6,0,0,0,0,0
ARFGEF2,0,0,0,0,0
ZNFX1,0,0,0,0,0
ZNF831,0,0,0,0,0
EDN3,0,1,1,0,0
CSE1L,0,0,0,0,0
RAB22A,0,0,0,0,0
PTGIS,1,1,1,1,0
STAU1,0,0,0,0,0
CDH26,0,0,0,0,0
SNAI1,0,0,0,0,0
MOCS3,0,0,0,0,0
STX16,0,0,0,0,0
PPP4R1L,0,0,0,0,0
PMEPA1,0,0,0,0,0
RNF114,0,0,0,0,0
DDX27,0,0,0,0,0
BCAS4,1,0,0,0,0
KCNK15,0,1,0,0,0
PCK1,0,1,1,0,0
ZBP1,1,1,0,0,0
NEURL2,0,0,0,0,0
MTRR,0,0,0,0,0
FASTKD3,0,0,0,0,0
PEPD,0,0,0,0,0
IQSEC2,0,0,0,0,0
VAMP7,0,0,0,0,0
IL9R,0,0,0,0,0
XG,1,0,0,0,0
STAMBP,0,0,0,0,0
NAGK,0,0,0,0,0
MCEE,0,0,0,0,0
PAIP2B,1,1,0,0,0
SNRNP27,0,0,0,0,0
MPHOSPH10,0,0,0,0,0
ATP8A1,1,0,0,0,0
USP22,0,0,0,0,0
POF1B,1,1,0,0,1
HIF3A,0,1,1,0,0
ZNF576,0,0,0,0,0
ZNF45,0,0,0,0,0
LYPD3,0,0,0,0,0
NDP,0,0,0,0,0
USP9X,0,0,0,0,0
F13A1,1,0,0,0,0
TRERF1,0,0,0,0,0
PACSIN1,0,0,0,0,0
BTN2A2,0,0,0,0,0
SIRT5,0,0,0,0,0
MRS2,0,0,0,0,0
WRNIP1,0,0,0,0,0
RRP36,0,0,0,0,0
BTN2A3P,0,0,0,0,0
SNRPC,0,0,0,0,0
SERPINB6,0,0,0,0,0
XPO5,0,0,0,0,0
ABCC10,0,0,0,0,0
HIST1H1D,0,0,0,0,0
PEX6,0,0,0,0,0
NQO2,0,0,0,0,1
PRICKLE4,0,0,0,0,0
OARD1,0,0,0,0,0
UNC5CL,0,0,0,0,0
AARS2,0,0,0,0,0
HIST1H1A,0,0,0,0,0
ZNF391,0,0,0,0,0
RPS10,0,0,0,0,0
MOCS1,0,0,0,0,0
HIST1H2BJ,0,0,0,0,0
MED20,0,0,0,0,0
TBCC,0,0,0,0,0
SPDEF,0,1,1,0,0
MAD2L1BP,0,0,0,0,0
KLHDC3,0,0,0,0,0
DNAH8,0,0,1,0,0
TREM1,1,1,0,0,0
MEA1,0,0,0,0,0
KLHL31,0,0,0,0,0
COL21A1,1,1,0,0,0
CDKN1A,0,0,0,0,0
SOX4,0,0,0,0,0
GLO1,0,0,0,0,0
CPNE5,0,0,0,0,0
RREB1,0,0,0,0,0
SSR1,0,0,0,0,0
RIOK1,0,0,0,0,0
NRN1,1,0,0,0,0
SLC35B3,0,0,0,0,0
RPP40,0,0,0,0,0
ATXN1,0,0,0,0,0
NUP153,0,0,0,0,0
DEK,0,0,0,0,0
EEF1E1,0,0,0,0,0
RUNX2,1,0,0,0,0
LRRFIP1,0,0,0,0,0
RAB17,1,0,0,0,0
CXCL6,1,1,1,1,0
EREG,0,0,0,0,0
MYRF,0,0,0,0,0
SCGB1D2,0,1,1,0,0
AHNAK,0,0,0,0,0
EMC3,0,0,0,0,0
SSUH2,0,0,0,0,0
SH3TC1,1,0,0,0,0
CNOT1,0,0,0,0,0
LRRC29,0,0,0,0,0
BBS2,0,0,0,0,0
MT1G,0,0,0,0,0
MT2A,1,0,0,0,1
C16orf70,0,0,0,0,0
GOT2,0,0,0,0,0
DOK4,0,0,0,0,0
CLYBL,1,0,0,0,0
TMTC4,0,0,0,0,0
RAP2A,0,0,0,0,0
ABCC4,0,0,0,0,0
EFNB2,0,0,0,0,0
SOX21,1,1,1,0,1
TM9SF2,0,0,0,0,0
C17orf53,1,0,0,0,0
IRF1,0,0,0,0,0
UPF3B,0,0,0,0,0
RNF113A,0,0,0,0,0
SEPT6,0,0,0,0,0
TMEM255A,1,0,0,0,0
NDUFA1,0,0,0,0,0
ATP5S,0,0,0,0,0
BMP4,1,0,0,0,0
PTGER2,0,0,0,0,0
FAM193A,0,0,0,0,0
GRK4,0,0,0,0,0
SOX9,0,0,0,0,0
HS3ST3B1,0,0,0,0,0
SLC25A35,0,0,0,0,0
MRPS7,0,0,0,0,0
GGA3,0,0,0,0,0
ARMC7,0,0,0,0,0
NUP85,0,0,0,0,0
SLC25A19,0,0,0,0,0
MIF4GD,0,0,0,0,0
NT5C,0,0,0,0,0
MSTO1,0,0,0,0,0
TTF1,0,0,0,0,0
GTF3C4,0,0,0,0,0
DDX31,0,0,0,0,0
PPP1R12C,0,0,0,0,0
MBOAT7,0,0,0,0,0
SRMS,0,0,0,0,0
OPRL1,0,0,0,0,0
SLC2A4RG,0,0,0,0,0
PPDPF,0,0,0,0,0
IL1B,0,1,0,0,0
IL37,0,1,1,0,0
CHCHD5,0,0,0,0,0
PAX8,0,0,0,0,0
INSIG2,0,0,0,0,0
POLR1B,0,0,0,0,0
CCDC93,0,0,0,0,0
PSD4,0,0,0,0,0
SLC25A23,0,0,0,0,0
PSPN,0,0,0,0,0
GTF2F1,0,0,0,0,0
ALKBH7,0,0,0,0,0
CLPP,0,0,0,0,0
TNFSF9,1,1,0,1,0
GRIA3,0,0,0,0,0
THOC2,0,0,0,0,0
MED1,0,0,0,0,0
RPL23,0,0,0,0,0
ATG4C,0,0,0,0,0
CD70,0,0,0,0,0
C3,1,1,0,1,0
SH2D3A,0,0,0,0,0
TRIP10,0,0,0,0,0
GPR108,0,0,0,0,0
TNFSF14,0,0,0,0,0
FOSB,0,0,0,0,1
OPA3,0,0,0,0,0
SNRPD2,0,0,0,0,0
RTN2,0,0,0,0,0
EML2,0,0,0,0,0
VASP,0,0,0,0,0
SYMPK,0,0,0,0,0
GPCPD1,0,0,0,0,0
SDCBP2,0,0,0,0,0
PANK2,0,0,0,0,0
TGM3,1,1,1,0,1
FAM182A,1,0,1,0,1
CD93,0,0,0,0,0
GZF1,0,0,0,0,0
NAPB,0,0,0,0,0
CENPB,0,0,0,0,0
PSMF1,0,0,0,0,0
DTD1,0,0,0,0,0
RBCK1,0,0,0,0,0
TMX4,0,0,0,0,0
STK35,0,0,0,0,0
SNRPB,0,0,0,0,0
NRSN2,0,0,0,0,0
AP5S1,0,0,0,0,0
RRBP1,0,0,0,0,0
BMP2,1,0,0,0,1
ZNF133,0,0,0,0,0
FLRT3,0,0,0,0,0
OVOL2,0,0,0,0,0
PCSK2,1,1,1,0,0
MKKS,0,0,0,0,0
BFSP1,0,0,0,0,0
DSTN,0,0,0,0,0
LAMP5,1,1,0,0,0
SNRPB2,0,0,0,0,0
MGME1,0,0,0,0,0
TBC1D20,0,0,0,0,0
ITPA,0,0,0,0,0
MCM8,0,0,0,0,0
TMEM74B,0,0,0,0,0
FAM110A,0,0,0,0,0
MRPS26,0,0,0,0,0
S1PR4,0,0,0,0,0
NCLN,0,0,0,0,0
HNRNPR,0,0,0,0,0
ZNF436,0,0,0,0,0
MAX,0,0,0,0,0
ARMCX5,0,0,0,0,0
NECAB3,0,0,0,0,0
ID1,1,0,0,0,0
RALY,0,0,0,0,0
DYNLRB1,0,0,0,0,0
EIF2S2,0,0,0,0,0
ERGIC3,0,0,0,0,0
ROMO1,0,0,0,0,0
FAM83C,1,0,0,0,1
CEP250,0,0,0,0,0
PLAGL2,0,0,0,0,0
MMP24-AS1,0,0,0,0,0
KDM5C,0,0,0,0,0
AMOT,0,1,0,0,0
TMEM115,0,0,0,0,0
PSMB2,0,0,0,0,0
AGO3,0,0,0,0,0
UROD,0,0,0,0,0
ST3GAL3,0,0,0,0,0
TMEM53,0,0,0,0,0
HECTD3,0,0,0,0,0
KLC1,0,0,0,0,0
XRCC3,0,0,0,0,0
TUBGCP3,0,0,0,0,0
MCF2L,0,1,0,0,0
F10,1,1,1,1,0
PCID2,0,0,0,0,0
SLURP1,1,1,1,0,1
LRFN3,0,0,0,0,0
CAPNS1,0,0,0,0,0
PDCD2L,0,0,0,0,0
RBM42,0,0,0,0,0
UBA2,0,0,0,0,0
FFAR2,0,0,0,0,0
HCST,0,0,0,0,0
COX6B1,0,0,0,0,0
THRA,0,0,0,0,0
CCR7,0,0,0,0,0
NR1D1,0,0,0,0,0
FRMD8,0,0,0,0,0
PRDX5,0,0,0,0,0
BCL2L12,0,0,0,0,0
IRF3,0,0,0,0,0
PRMT1,0,0,0,0,0
RRAS,0,0,0,0,0
PRRG2,0,0,0,0,0
SCAF1,0,0,0,0,0
PRR12,0,0,0,0,0
TSKS,0,0,0,0,0
ASL,0,0,0,0,0
SBDS,0,0,0,0,0
STAT5A,0,0,0,0,0
BECN1,0,0,0,0,0
TRAP1,0,0,0,0,0
GLIS2,0,0,0,0,0
NSRP1,0,0,0,0,0
DNAJC8,0,0,0,0,0
AHDC1,0,0,0,0,0
IFI6,1,1,0,0,1
ZNF384,0,0,0,0,0
EMG1,0,0,0,0,0
UXT,0,0,0,0,0
CFP,1,0,0,0,0
ELK1,0,0,0,0,0
TIMM17B,0,0,0,0,0
PCNX4,0,0,0,0,0
ATG14,0,0,0,0,0
KTN1,0,0,0,0,0
SIX1,0,0,0,0,0
RHOJ,0,0,0,0,0
DLGAP5,1,1,0,0,0
L3HYPDH,0,0,0,0,0
HSPA2,0,0,0,0,0
ZBTB1,0,0,0,0,0
TRMT5,0,0,0,0,0
SGPP1,0,0,0,0,0
PLEKHG3,0,0,0,0,0
RHOT1,0,0,0,0,0
EVI2A,0,0,0,0,0
WDR60,0,0,0,0,0
AIF1L,1,0,0,0,1
FAM78A,0,0,0,0,0
NUP214,0,0,0,0,0
AVPR2,1,0,0,0,0
SLC10A3,0,0,0,0,0
MAP2K2,0,0,0,0,0
HNRNPH2,0,0,0,0,0
ARMCX1,0,0,0,0,0
TIMM8A,0,0,0,0,0
ZC4H2,0,0,0,0,0
CANX,0,0,0,0,0
CPSF3L,0,0,0,0,0
RGS13,1,0,0,1,0
IPPK,0,0,0,0,0
ZNF484,0,0,0,0,0
OMD,1,1,0,1,0
FGD3,0,0,0,0,1
HIVEP3,0,0,0,0,0
PPCS,0,0,0,0,0
EDN2,1,0,0,0,0
BCL11B,0,0,0,0,0
COX7C,0,0,0,0,0
TRAF2,0,0,0,0,0
ABHD8,0,0,0,0,0
MASP1,0,0,0,0,0
ATP13A4,1,1,1,0,1
HRASLS,1,1,1,0,0
HELB,0,0,0,0,0
RAP1B,0,0,0,0,0
TSPAN8,1,1,1,1,0
RAB3IP,0,0,0,0,0
PTPRB,0,0,0,0,0
DYRK2,0,0,0,0,0
YEATS4,0,0,0,0,0
TAS2R3,0,0,0,0,0
TAS2R4,0,0,0,0,0
LRRC61,0,0,0,0,0
IDUA,0,0,0,0,0
FGFRL1,0,0,0,0,0
TMEM175,0,0,0,0,0
AUNIP,1,1,0,1,0
PIN1,0,0,0,0,0
FBXL12,0,0,0,0,0
EMC1,0,0,0,0,0
UBR4,0,0,0,0,0
HP1BP3,0,0,0,0,0
ADGRE2,0,0,0,0,0
SIN3B,0,0,0,0,0
SLC35E1,0,0,0,0,0
EPS15L1,0,0,0,0,0
KLF2,0,0,0,0,0
F2RL3,1,0,0,0,0
UQCR11,0,0,0,0,0
GFER,0,0,0,0,0
SYNGR3,1,0,0,0,0
PKMYT1,1,1,0,0,0
WFIKKN1,0,0,0,0,0
WDR24,0,0,0,0,0
FBXL16,0,0,0,0,0
CHTF18,0,0,0,0,0
MACF1,0,0,0,0,0
SMARCA4,0,0,0,0,0
KDM4B,0,0,0,0,0
TICAM1,0,0,0,0,0
METTL25,0,0,0,0,0
EMC6,0,0,0,0,0
METTL16,0,0,0,0,0
TUBA4A,0,0,0,0,0
AAMP,0,0,0,0,0
PNKD,0,0,0,0,0
TNFRSF19,1,1,1,0,0
RNF6,0,0,0,0,0
ECHS1,0,0,0,0,0
ZNF835,0,1,0,0,0
AKAP9,0,0,0,0,0
GNG11,0,0,0,0,0
SHFM1,0,0,0,0,0
GNGT1,0,1,0,0,0
HIP1,0,0,0,0,0
PTPN12,0,0,0,0,0
POR,0,0,0,0,0
FGL2,1,0,0,0,0
STYXL1,0,0,0,0,0
STEAP4,0,0,0,0,0
GNAI1,0,0,0,0,0
PMS2P3,0,0,0,0,0
PEX1,0,0,0,0,0
MTERF1,0,0,0,0,0
SGCE,0,0,0,0,1
RBM48,0,0,0,0,0
CASD1,0,0,0,0,0
ZNF780B,0,0,0,0,0
LRFN1,0,0,0,0,0
ZFP36,0,0,0,0,0
SRD5A3,0,0,0,0,0
RASL11B,0,0,0,0,0
PAICS,0,0,0,0,0
KDR,0,0,0,0,0
PPAT,0,0,0,0,0
TUBGCP6,0,0,0,0,0
ADM2,1,0,0,0,0
DGCR6L,0,0,0,0,0
DGCR8,0,0,0,0,0
ASPHD2,0,0,0,0,0
SDF2L1,0,0,0,0,0
YWHAH,0,0,0,0,0
POM121L9P,0,0,0,0,1
GNAZ,0,0,0,0,0
MGAT3,1,0,0,0,0
ATF4,0,0,0,0,0
A4GALT,0,0,0,0,0
CDC42EP1,0,0,0,0,0
APOL3,0,0,0,0,0
MCHR1,1,0,0,0,0
TPST2,0,0,0,0,0
BAIAP2L2,1,1,0,0,0
MPST,0,0,0,0,0
TST,0,0,0,0,0
APOL2,0,0,0,0,0
RAC2,1,1,0,0,0
LIF,0,0,0,0,0
APOBEC3A,1,1,0,1,0
APOBEC3F,1,0,0,0,1
RIBC2,0,0,0,0,0
KRT17,0,1,0,1,0
EMC4,0,0,0,0,0
RNF112,0,1,0,0,0
SPECC1,0,0,0,0,0
CPA4,1,0,0,0,1
DOCK4,0,0,0,0,0
POT1,0,0,0,0,0
ATP6V1F,0,0,0,0,0
LSM8,0,0,0,0,0
CDHR3,0,0,0,0,0
PRKRIP1,0,0,0,0,0
PODXL,0,0,0,0,0
FOXP2,0,0,0,0,0
STRIP2,1,1,0,1,0
IFT22,0,0,0,0,0
MKLN1,0,0,0,0,0
DNAJB9,0,0,0,0,0
FLNC,0,0,0,0,0
LRRC4,0,1,0,0,0
CALU,0,0,0,0,0
CCDC136,0,0,0,0,0
SMO,0,0,0,0,0
IRF5,0,0,0,0,0
LRRC17,0,0,0,0,0
KLHDC10,0,0,0,0,0
NDUFA5,0,0,0,0,0
MRPS12,0,0,0,0,0
MYO1B,0,1,0,0,0
HOXD1,0,0,0,0,0
HOXD3,0,0,0,0,0
MTX2,0,0,0,0,0
CHN1,0,0,0,0,0
EIF2S2P4,0,0,0,0,0
OSGEPL1,0,0,0,0,0
ORMDL1,0,0,0,0,0
HAT1,0,0,0,0,0
HOXD9,0,0,0,0,0
HOXD10,0,0,0,0,0
HOXD11,1,1,0,1,0
HERC2,0,0,0,0,0
SNRPN,0,0,0,0,0
PSMG2,0,0,0,0,0
TWSG1,0,0,0,0,0
ARHGAP22,0,0,0,0,0
WDFY4,0,0,0,0,0
EIF2AK4,0,0,0,0,0
MYO5C,0,0,0,0,0
CGNL1,1,1,1,0,0
TMOD2,0,0,0,0,0
TTBK2,0,0,0,0,0
ELL3,0,0,0,0,0
C15orf57,0,0,0,0,0
INO80,0,0,0,0,0
ICE2,0,0,0,0,0
DLL4,0,0,0,0,0
ALDH1A2,0,0,0,0,0
FAM63B,0,0,0,0,0
IVD,0,0,0,0,0
KNSTRN,0,0,0,0,0
DUT,0,0,0,0,0
CHAC1,0,1,0,1,0
CLN6,0,0,0,0,0
ARPP19,0,0,0,0,0
VPS13C,0,0,0,0,0
CALML4,0,0,0,0,0
ISLR,0,0,0,0,0
THAP10,0,0,0,0,0
LOXL1,0,0,0,0,0
ACKR4,0,0,0,0,0
ANAPC13,0,0,0,0,0
MBD4,0,0,0,0,0
COPB1,0,0,0,0,0
PSMA1,0,0,0,0,0
SUMF2,0,0,0,0,0
PALLD,0,0,0,0,0
SPCS3,0,0,0,0,0
BBOX1,0,0,0,0,0
SERGEF,0,0,0,0,0
TPH1,0,0,0,0,0
E2F8,0,0,0,0,0
DCTD,0,0,0,0,0
SOX15,0,0,0,0,0
FAM64A,0,0,0,0,0
RPAIN,0,0,0,0,0
USP6,0,1,0,0,0
PLD2,0,0,0,0,0
TXNDC17,0,0,0,0,0
ATP1B2,0,0,0,0,0
FXR2,0,0,0,0,0
KIF1C,0,0,0,0,0
MPDU1,0,0,0,0,0
PHF20L1,0,0,0,0,0
LRRC6,0,0,0,0,0
CCNT1,0,0,0,0,0
PUS7L,0,0,0,0,0
KRI1,0,0,0,0,0
ILF3,0,0,0,0,0
SLC44A2,0,0,0,0,0
AP1M2,0,0,0,0,0
CDKN2D,0,0,0,0,0
MTUS1,0,0,0,0,0
KLK14,0,0,0,0,1
SIGLEC9,0,0,0,0,0
KLK10,0,0,0,1,1
KLK8,1,0,0,0,1
NGDN,0,0,0,0,0
RIPK3,0,0,0,0,0
ADCY4,0,0,0,0,0
RAB2B,0,0,0,0,0
BCL2L2,0,0,0,0,0
AJUBA,0,0,0,0,0
DTD2,0,0,0,0,0
PARP2,0,0,0,0,0
HEATR5A,0,0,0,0,0
FOXA1,0,0,0,0,0
SNX6,0,0,0,0,0
EAPP,0,0,0,0,0
EGLN3,1,0,0,0,0
MIS18BP1,0,0,0,0,0
NRL,0,0,0,0,0
RNASE1,0,0,0,0,0
NEDD8,0,0,0,0,0
